num_shots,launch_velo_mean,launch_velo_std,launch_velo_inconsistency_zscore,launch_velo_inconsistency_percentile,launch_velo_consistency_percentile,launch_angle_mean,launch_angle_std,launch_angle_inconsistency_zscore,launch_angle_inconsistency_percentile,launch_angle_consistency_percentile,launch_distance_inconsistency_zscore,launch_distance_inconsistency_percentile,launch_distance_consistency_percentile,dist_from_sweet_mean,dist_from_sweet_std,shooting_percentage,shooting_percentage_zscore,shooting_percentage_percentile,command,command_zscore,command_percentile,inconsistency_score,inconsistency_score_percentile,consistency_score_percentile
175,14.76046659,0.243326437,-0.663875132,37.36395729,62.63604271,47.15708371,1.687981093,0.337893297,39.95370915,60.04629085,-0.327647618,35.05218217,64.94781783,0.459411788,0.256297061,0.605714286,-2.16473572,29.96068975,0.655278863,-1.547665389,39.48192588,-0.325981835,44.3071714,55.6928286
296,15.16948725,0.257478157,-0.235305324,43.97433802,56.02566198,51.39664978,1.398968091,-0.705003514,22.95157283,77.04842717,0.263198197,44.11885351,55.88114649,0.337535595,0.185849707,0.858108108,1.005129861,84.58894845,0.721855629,1.138607798,83.64663145,-0.940308838,37.9480753,62.0519247
401,15.03215817,0.269835276,0.1389169,49.74644641,50.25355359,50.73111169,1.50234904,-0.331955721,29.03329575,70.96670425,0.250538166,43.92458227,56.07541773,0.393633304,0.234788336,0.822942643,0.563479605,76.97771579,0.685712595,-0.319709719,59.67060248,-0.193038821,45.68330723,54.31669277
685,14.35702569,0.29036374,0.760599662,59.33545545,40.66454455,50.09344886,1.684543682,0.325489477,39.75149218,60.24850782,0.153072898,42.42895427,57.57104573,0.417814411,0.247101091,0.728467153,-0.623057377,56.52938839,0.673212486,-0.82407047,51.37846593,1.086089139,58.92397151,41.07602849
161,14.86858923,0.286539153,0.644776102,57.54896042,42.45103958,49.85964621,1.624611471,0.109225467,36.22578365,63.77421635,-0.049667972,39.31784679,60.68215321,0.42023108,0.225000963,0.677018634,-1.269209848,45.39384228,0.677196822,-0.663308431,54.02153595,0.754001569,55.48642643,44.51357357
117,14.89388482,0.225447216,-1.205328378,29.01243077,70.98756923,50.19134818,1.233066043,-1.303657262,13.19184155,86.80815845,-1.005814341,24.64555047,75.35444953,0.331419321,0.179534903,0.863247863,1.069681095,85.7013999,0.726256604,1.31618057,86.56608477,-2.50898564,21.71019798,78.28980202
356,14.46607185,0.308693427,1.315694765,67.89739777,32.10260223,44.58977447,1.853367177,0.934685203,49.6830872,50.3169128,1.791765008,67.57507935,32.42492065,0.359310757,0.21174685,0.808988764,0.388229983,73.95753042,0.705685284,0.486158482,72.91978801,2.250379968,70.97591976,29.02408024
340,14.91258184,0.289944013,0.747888681,59.13939771,40.86060229,51.98160506,1.604905638,0.038117418,35.06652348,64.93347652,-0.253652148,36.18766047,63.81233953,0.418464398,0.233681926,0.747058824,-0.389560792,60.55337979,0.675999596,-0.711614721,53.22733784,0.786006099,55.81771559,44.18228441
380,14.51961072,0.278883114,0.412921089,53.97276375,46.02723625,47.09779881,1.701352594,0.386144053,40.7403315,59.2596685,0.965939107,54.90258201,45.09741799,0.389750329,0.198552908,0.802631579,0.308388797,72.58157775,0.695695139,0.083071063,66.29267455,0.799065142,55.95289394,44.04710606
398,15.03323631,0.258830219,-0.194359566,44.60589686,55.39410314,51.81260393,1.317518125,-0.998913855,18.16001184,81.83998816,-0.443369349,33.27640433,66.72359567,0.345364887,0.195637171,0.871859296,1.177833845,87.56526328,0.715857173,0.896579021,79.66746443,-1.193273421,35.32955767,64.67044233
240,14.81379771,0.285769766,0.621476034,57.18957363,42.81042637,47.27734098,1.988063087,1.420732312,57.60701517,42.39298483,-0.338133317,34.89127659,65.10872341,0.440881227,0.259991583,0.625,-1.922522494,34.13490043,0.661449206,-1.298701267,43.57511612,2.042208346,68.82106846,31.17893154
112,14.63128466,0.301954331,1.1116084,64.74951251,35.25048749,46.77906728,1.610863848,0.059617482,35.41703467,64.58296533,0.842852954,53.01379535,46.98620465,0.375820796,0.21926015,0.767857143,-0.128350451,65.05497955,0.696813168,0.128181848,67.03433573,1.171225881,59.80524927,40.19475073
586,14.69227045,0.263826831,-0.043042471,46.93985412,53.06014588,48.97274744,1.48770824,-0.384786715,28.17200271,71.82799729,-0.341253258,34.84340034,65.15659966,0.441804568,0.259922361,0.73890785,-0.491930536,58.78917853,0.661116661,-1.312118935,43.35451779,-0.427829186,43.25291676,56.74708324
200,14.55865915,0.284084269,0.570432532,56.40226438,43.59773562,53.03580454,1.058452876,-1.933744881,2.919650208,97.08034979,0.296306801,44.62691301,55.37308699,0.37596501,0.195749117,0.845,0.840502453,81.75182227,0.702310359,0.349985301,70.68098054,-1.363312348,33.56943013,66.43056987
114,14.80494697,0.307758259,1.287374198,67.46057341,32.53942659,50.27530884,1.287936309,-1.105659162,16.41976463,83.58023537,0.377891554,45.87885069,54.12114931,0.317923376,0.194088925,0.815789474,0.473641485,75.42947978,0.728604908,1.410931133,88.12386778,0.181715036,49.56250474,50.43749526
669,14.66228493,0.293972866,0.869898219,61.021307,38.978693,44.02077775,2.246708525,2.354048464,72.82268012,27.17731988,1.626764279,65.04310343,34.95689657,0.386312183,0.213688182,0.732436472,-0.573205888,57.38851001,0.693734085,0.003945458,64.99177966,3.223946683,81.05362148,18.94637852
131,14.86070134,0.207212603,-1.757544281,20.49489804,79.50510196,48.3367914,1.591113438,-0.011651421,34.25515213,65.74484787,-1.821294973,12.13180377,87.86819623,0.451874622,0.261712625,0.740458015,-0.472461692,59.1246972,0.656947479,-1.480339224,40.58882755,-1.769195702,29.3680012,70.6319988
383,14.33696495,0.280513985,0.462310279,54.73455646,45.26544354,41.98784485,1.859921991,0.958338099,50.0686956,49.9313044,1.475046202,62.71495301,37.28504699,0.422141882,0.261096238,0.689295039,-1.115027962,48.05095431,0.668287586,-1.022782821,48.11145925,1.420648379,62.38710163,37.61289837
341,15.34892909,0.242249829,-0.696479088,36.86106472,63.13893528,53.67735424,1.201258274,-1.41843487,11.32064536,88.67935464,-1.00786802,24.61403627,75.38596373,0.344151426,0.193587614,0.850439883,0.908823051,82.9292335,0.716916559,0.939323667,80.37022419,-2.114913958,25.7893605,74.2106395
243,14.41412225,0.261581475,-0.111040678,45.89103073,54.10896927,46.18978759,1.474767461,-0.431483221,27.410719,72.589281,0.14591098,42.31905291,57.68094709,0.439779587,0.229106194,0.720164609,-0.727330727,54.73238112,0.66850338,-1.014075839,48.25460972,-0.542523899,42.06567496,57.93432504
143,14.9412627,0.278241234,0.393482433,53.67293648,46.32706352,50.41792226,1.812781576,0.788232986,47.29550626,52.70449374,0.103170811,41.66319472,58.33680528,0.391592914,0.209943503,0.783216783,0.064554411,68.37942861,0.692366791,-0.051222842,64.08476405,1.181715419,59.91382984,40.08617016
720,14.94355454,0.269561772,0.130634147,49.61869092,50.38130908,49.32776322,1.669284083,0.270425563,38.8537963,61.1462037,0.494649129,47.67052379,52.32947621,0.39624432,0.225906416,0.777777778,-0.00375517,67.20220726,0.686757716,-0.277540648,60.36389927,0.401059711,51.83301191,48.16698809
884,14.76383561,0.253046507,-0.369513147,41.90427898,58.09572102,49.60678588,1.366655506,-0.821602739,21.05067919,78.94932081,0.197745303,43.11446308,56.88553692,0.364602931,0.205306337,0.82239819,0.556641704,76.85987401,0.705003449,0.458647461,72.46748249,-1.191115886,35.35189102,64.64810898
366,14.93098833,0.282485817,0.522025119,55.65561488,44.34438512,50.03974589,1.336385657,-0.930830795,19.26995622,80.73004378,0.436488135,46.77802933,53.22197067,0.366748867,0.198819616,0.849726776,0.899866998,82.77488828,0.705629759,0.483918141,72.88295482,-0.408805676,43.44983522,56.55016478
184,14.47888013,0.237940268,-0.826989559,34.84803468,65.15196532,46.01399253,2.256165611,2.388174142,73.37902416,26.62097584,-0.240619553,36.38764878,63.61235122,0.422667397,0.232272602,0.701086957,-0.966930862,50.60320344,0.674634346,-0.766700531,52.32167845,1.561184584,63.84183702,36.15816298
421,14.51908498,0.239096467,-0.791975296,35.38810447,64.61189553,44.85545926,1.454602155,-0.504249265,26.22442885,73.77557115,0.062221889,41.03482365,58.96517635,0.308497459,0.168368094,0.885985748,1.355250838,90.62280032,0.739944897,1.868482783,95.64642133,-1.296224561,34.26387736,65.73612264
646,14.81470857,0.285080427,0.60060014,56.867578,43.132422,53.17288251,1.27781605,-1.142177883,15.82440729,84.17559271,-0.348232541,34.73630157,65.26369843,0.38946247,0.22026266,0.843653251,0.823588354,81.46033112,0.69087807,-0.111290484,63.09719893,-0.541577743,42.07546892,57.92453108
230,14.57596596,0.297178958,0.966991295,62.5188978,37.4811022,50.73779138,1.734043533,0.504108559,42.66348304,57.33651696,0.362129458,45.63697753,54.36302247,0.407776464,0.202391816,0.795652174,0.220733023,71.07095146,0.687171547,-0.260843185,60.63842034,1.471099854,62.90934106,37.09065894
320,14.67682381,0.246323051,-0.573125856,38.76369953,61.23630047,49.3009239,1.663312805,0.248878343,38.50251632,61.49748368,0.115953033,41.85934099,58.14065901,0.382366984,0.191035379,0.809375,0.393080799,74.04112754,0.700558242,0.279290007,69.51868743,-0.324247513,44.32512392,55.67487608
294,14.36038498,0.248240895,-0.515046006,39.6595394,60.3404606,46.38793955,1.574225592,-0.072590828,33.26166927,66.73833073,-0.546498477,31.69386303,68.30613697,0.353426853,0.204485665,0.792517007,0.181357819,70.39237416,0.710066076,0.662916915,75.82585288,-0.587636834,41.59869648,58.40130352
560,14.72474071,0.289627634,0.738307476,58.99161452,41.00838548,48.98168836,1.951368822,1.288321898,55.44835491,44.55164509,0.406470992,46.31740905,53.68259095,0.428645172,0.234308502,0.732142857,-0.576893462,57.32495977,0.671814999,-0.880456984,50.45142181,2.026629374,68.65980552,31.34019448
696,15.01426998,0.276720984,0.347443258,52.96281536,47.03718464,46.4018752,1.608611684,0.051490599,35.28454374,64.71545626,1.65443852,65.46777133,34.53222867,0.382396492,0.227303014,0.761494253,-0.208263286,63.67779212,0.692112176,-0.061496179,63.91586131,0.398933857,51.81100652,48.18899348
260,14.59502209,0.268654512,0.103158739,49.19490252,50.80509748,46.27659888,1.643032609,0.175697722,37.30946742,62.69053258,0.847285006,53.08180625,46.91819375,0.401527125,0.259172802,0.688461538,-1.125496067,47.87055096,0.676632815,-0.686065299,53.64739293,0.278856461,50.56804683,49.43195317
421,14.75822451,0.314152186,1.481007498,70.44722766,29.55277234,50.59395292,2.218108492,2.250845897,71.14018949,28.85981051,1.316969461,60.28922734,39.71077266,0.465210743,0.275234394,0.724465558,-0.673314228,55.66328093,0.649126342,-1.795910441,35.40055782,3.731853395,86.31112696,13.68887304
301,14.8141803,0.253263768,-0.362933629,42.0057633,57.9942367,51.88448027,1.316336177,-1.003178886,18.0904799,81.9095201,-0.721123677,29.01419727,70.98580273,0.34802926,0.19239856,0.870431894,1.159906801,87.25631543,0.71547638,0.881214594,79.41485966,-1.366112515,33.54044471,66.45955529
299,14.55483302,0.218477748,-1.416391324,25.75693679,74.24306321,49.42608621,1.516850269,-0.279628367,29.88637804,70.11362196,-1.545952275,16.35700378,83.64299622,0.381053549,0.192549095,0.785953177,0.098921342,68.97169526,0.700800776,0.289075866,69.6795756,-1.696019691,30.12546959,69.87453041
247,14.83286738,0.269066314,0.115629703,49.38725817,50.61274183,45.2161943,1.739243548,0.522872695,42.96939096,57.03060904,1.154249607,57.79225199,42.20774801,0.341769839,0.193771224,0.834008097,0.702452899,79.37272873,0.717937451,0.980515137,81.04744837,0.638502398,54.29085742,45.70914258
108,14.78638826,0.24145775,-0.720466332,36.49107876,63.50892124,47.85065625,1.559978075,-0.124002666,32.42351245,67.57648755,0.963790732,54.86961467,45.13038533,0.339989307,0.17941349,0.861111111,1.042845189,85.23892008,0.722321983,1.157424496,83.9559946,-0.844468998,38.94014427,61.05985573
144,14.18285071,0.242962879,-0.674885119,37.19413616,62.80586384,45.1975162,1.457205966,-0.494853474,26.37760654,73.62239346,-0.726048004,28.93863229,71.06136771,0.368915044,0.245538214,0.756944444,-0.26540526,62.69302906,0.692925737,-0.028670204,64.45554935,-1.169738593,35.57317423,64.42682577
175,15.09124188,0.255588536,-0.292530498,43.09168092,56.90831908,47.75768373,1.65359349,0.213806417,37.93074578,62.06925422,0.017664735,40.35108339,59.64891661,0.368887906,0.223901342,0.771428571,-0.08349615,65.82798153,0.698557843,0.198576902,68.19169264,-0.078724081,46.86661581,53.13338419
241,14.87128398,0.272793863,0.228514587,51.12842623,48.87157377,52.38089056,1.460943287,-0.481367435,26.59746671,73.40253329,0.015371469,40.31589267,59.68410733,0.377035018,0.223108226,0.842323651,0.806889645,81.17255191,0.695361343,0.069602862,66.07124542,-0.252852848,45.06415303,54.93584697
157,14.60279163,0.267667596,0.073271023,48.73390602,51.26609398,46.05552985,1.558779658,-0.128327127,32.35301164,67.64698836,0.386845639,46.01625328,53.98374672,0.426060644,0.23940628,0.751592357,-0.332623223,61.53462022,0.671719924,-0.884293095,50.38835275,-0.055056103,47.11161065,52.88838935
416,15.00184573,0.2508275,-0.436713425,40.86776307,59.13223693,47.09023605,1.589928018,-0.015928982,34.18541591,65.81458409,0.303100143,44.73115848,55.26884152,0.348168273,0.188426858,0.819711538,0.522899498,76.27837365,0.716390814,0.918110647,80.02146339,-0.452642407,42.99606714,57.00393286
430,14.87387629,0.205547677,-1.807964797,19.71719787,80.28280213,49.52886933,1.251678045,-1.236496279,14.28675351,85.71324649,-1.552782496,16.25219239,83.74780761,0.353739174,0.203371212,0.853488372,0.947109652,83.58905023,0.710210427,0.668741249,75.92161008,-3.044461076,16.16731978,83.83268022
201,15.0897579,0.292879809,0.836796129,60.51073109,39.48926891,50.13112322,1.775890634,0.655112865,45.12527578,54.87472422,1.222728617,58.84307889,41.15692111,0.348515689,0.197434515,0.820895522,0.537769394,76.53463579,0.714003131,0.821771211,78.43755791,1.491908994,63.12474315,36.87525685
901,14.9794674,0.213951996,-1.553448913,23.64292214,76.35707786,49.0879552,1.270020795,-1.170306882,15.36582589,84.63417411,-1.342549942,19.47826158,80.52173842,0.352616608,0.186294942,0.833518313,0.6963016,79.26671958,0.714896666,0.857824008,79.03029776,-2.723755796,19.48704313,80.51295687
292,14.51756369,0.252468608,-0.387014183,41.6343381,58.3656619,49.75602926,1.688205447,0.338702874,39.96690753,60.03309247,-0.513548576,32.19948719,67.80051281,0.392338228,0.234059861,0.715753425,-0.782731693,53.77762192,0.686411753,-0.291499727,60.13439969,-0.048311308,47.18142819,52.81857181
172,15.17413241,0.261673632,-0.108249808,45.93407788,54.06592212,51.70238092,1.527299317,-0.241923218,30.50107747,69.49892253,0.308888784,44.81998656,55.18001344,0.390699223,0.20021047,0.76744186,-0.133566067,64.9650956,0.694922019,0.051876826,65.77981372,-0.350173027,44.0567606,55.9432394
102,14.50779343,0.283733212,0.559801165,56.23828319,43.76171681,43.54792658,1.756607442,0.585529911,43.99087891,56.00912109,0.86317998,53.32571845,46.67428155,0.434874411,0.262625323,0.676470588,-1.276092861,45.27522305,0.663119667,-1.231300646,44.6832419,1.145331076,59.53720382,40.46279618
1230,14.70648176,0.264762714,-0.014700234,47.37701272,52.62298728,50.82434042,1.597381926,0.010968277,34.6239165,65.3760835,-0.094997435,38.62225526,61.37774474,0.323344374,0.178677402,0.883739837,1.327043985,90.13669413,0.730231783,1.476573123,89.20308011,-0.003731957,47.64288337,52.35711663
772,14.60822222,0.291268767,0.788007424,59.75820043,40.24179957,48.44315791,1.346815009,-0.893196718,19.88349698,80.11650302,1.445173707,62.25655238,37.74344762,0.377636921,0.20877226,0.795336788,0.216772021,71.00268907,0.698566098,0.198909948,68.1971682,-0.105189295,46.59266588,53.40733412
191,14.86172416,0.234784327,-0.922563868,33.37386977,66.62613023,43.81833239,1.790825863,0.709006298,46.00388955,53.99611045,-0.870298415,26.725075,73.274925,0.371816085,0.228965843,0.701570681,-0.960855672,50.70790095,0.69605858,0.097735343,66.53376827,-0.213557569,45.47091107,54.52908893
106,14.60864293,0.264100972,-0.034740395,47.06790765,52.93209235,48.14826561,1.462707163,-0.47500253,26.70123248,73.29876752,0.917337838,54.15678383,45.84321617,0.38315991,0.208401066,0.811320755,0.41751793,74.46226777,0.696297371,0.107370207,66.69217396,-0.509742925,42.40500134,57.59499866
181,14.75875508,0.304356355,1.184351142,65.87151695,34.12848305,52.72138881,1.535631331,-0.211857335,30.99123551,69.00876449,-0.045465001,39.38234238,60.61765762,0.402976185,0.255267823,0.751381215,-0.335274989,61.4889207,0.677037275,-0.669745913,53.91569806,0.972493808,57.74810975,42.25189025
270,14.78057093,0.229254579,-1.090026429,30.79088033,69.20911967,49.10706593,1.069842849,-1.892644425,3.589702643,96.41029736,-0.966193335,25.25354435,74.74645565,0.370950179,0.212389954,0.796296296,0.228822688,71.21036567,0.700549917,0.278954097,69.51316477,-2.982670854,16.80693021,83.19306979
573,15.0884791,0.275571598,0.312635342,52.42592832,47.57407168,52.76645368,1.336202528,-0.931491611,19.25918308,80.74081692,-0.154568898,37.70811681,62.29188319,0.365417725,0.209087089,0.869109948,1.143304211,86.97019269,0.70372593,0.407101501,71.62002136,-0.618856269,41.27553408,58.72446592
348,15.16648196,0.274198424,0.271050214,51.78450766,48.21549234,50.61616236,1.173724647,-1.517789333,9.700889591,90.29911041,0.262250966,44.10431801,55.89568199,0.307534496,0.178852299,0.91091954,1.668399426,96.01948407,0.737593343,1.773601073,94.08648216,-1.246739119,34.77611707,65.22388293
177,15.0680767,0.235077963,-0.913671414,33.51102947,66.48897053,48.77483805,1.639142372,0.161659889,37.08061146,62.91938854,-0.001855439,40.05154162,59.94845838,0.367288169,0.198937987,0.807909605,0.374676598,73.72395653,0.705365686,0.473263196,72.7077781,-0.752011525,39.89720127,60.10279873
298,14.42592376,0.282919139,0.535147802,55.85802282,44.14197718,45.43777937,1.697731182,0.373076272,40.52729011,59.47270989,1.026731113,55.83544999,44.16455001,0.341469751,0.208639491,0.788590604,0.132045324,69.54254137,0.71420154,0.829776726,78.56917566,0.908224075,57.08283311,42.91716689
330,14.40400656,0.277206481,0.362146024,53.18959494,46.81040506,48.16475491,1.745054786,0.543842413,43.31125605,56.68874395,-0.291344357,35.60926446,64.39073554,0.415304345,0.23797259,0.706060606,-0.904465782,51.6797029,0.676291212,-0.699848447,53.42078579,0.905988437,57.05969131,42.94030869
937,14.99723619,0.227169682,-1.153165321,29.81700838,70.18299162,50.26285887,1.275830566,-1.149342459,15.70760466,84.29239534,-0.716206352,29.08965481,70.91034519,0.31208763,0.176169201,0.866595518,1.11172497,86.42596806,0.7361725,1.716272187,93.14394459,-2.302507779,23.84751662,76.15248338
134,14.47558002,0.258017796,-0.218962914,44.22640793,55.77359207,44.78377814,1.86970315,0.993633186,50.64410428,49.35589572,1.020033832,55.7326786,44.2673214,0.388589169,0.234886098,0.76119403,-0.212033848,63.61281168,0.687728208,-0.238382739,61.00768991,0.774670272,55.70037481,44.29962519
981,14.92611306,0.281058253,0.478792855,54.98878833,45.01121167,45.42770109,1.680872077,0.312240575,39.53549801,60.46450199,1.244446464,59.17634449,40.82365551,0.354785684,0.195285288,0.785932722,0.098664437,68.96726785,0.711753638,0.731007529,76.94532275,0.791033431,55.86975512,44.13024488
206,14.58704829,0.301041261,1.083957032,64.32301007,35.67698993,43.82358358,1.950318219,1.284530821,55.38654973,44.61345027,0.612063426,49.47227446,50.52772554,0.434678536,0.265129503,0.645631068,-1.663412697,38.6003002,0.662622345,-1.251366854,44.3533357,2.368487852,72.1984924,27.8015076
240,14.51738427,0.275441071,0.308682456,52.36495789,47.63504211,47.13246495,1.577760004,-0.059836982,33.46959265,66.53040735,0.004004321,40.14146104,59.85853896,0.40682329,0.223446192,0.766666667,-0.143301884,64.79731222,0.682991052,-0.429519916,57.86522578,0.248845474,50.25739346,49.74260654
141,14.77291022,0.266030362,0.023689125,47.96914094,52.03085906,50.82557125,1.392865298,-0.727025301,22.59255607,77.40744393,0.537334034,48.32553394,51.67446606,0.364502083,0.191733438,0.886524823,1.362021185,90.73947789,0.708288679,0.591201592,74.64678957,-0.703336176,40.40105543,59.59894457
157,14.69769232,0.269328426,0.12356751,49.50969312,50.49030688,46.75949484,1.675807906,0.29396663,39.23758156,60.76241844,0.908721167,54.02455895,45.97544105,0.423251082,0.265423264,0.738853503,-0.492613087,58.77741571,0.666848574,-1.080844816,47.15686872,0.41753414,52.00354401,47.99645599
188,14.84265083,0.221575211,-1.322587924,27.2037867,72.7962133,46.94011462,1.562425423,-0.115171466,32.56748572,67.43251428,-0.844526288,27.12055449,72.87944551,0.339352962,0.178482822,0.877659574,1.250680721,88.82067866,0.722842427,1.178423612,84.30123863,-1.437759389,32.7988049,67.2011951
156,14.70195399,0.270342096,0.154265429,49.98318642,50.01681358,47.02136343,1.68309001,0.320243936,39.66597519,60.33402481,0.460396562,47.1449099,52.8550901,0.350398311,0.207383661,0.788461538,0.130424363,69.51460634,0.71064647,0.686334927,76.21086569,0.474509365,52.59331287,47.40668713
187,15.19829671,0.213412169,-1.569797012,23.39076449,76.60923551,51.5222902,1.122763676,-1.701680831,6.702943595,93.2970564,-1.700426751,13.98655574,86.01344426,0.339209908,0.188634756,0.79144385,0.167879827,70.16009956,0.720392596,1.079576592,82.67610625,-3.271477843,13.81739632,86.18260368
124,14.86981419,0.307388736,1.276183595,67.28796642,32.71203358,49.21180653,1.668593068,0.267932054,38.81314512,61.18685488,1.117234136,57.22424068,42.77575932,0.344021218,0.214706409,0.806451613,0.356365384,73.40838802,0.711478595,0.71990995,76.76286875,1.544115649,63.665151,36.334849
